Dataset,Crossover Rate,Crossover,Mutation,Population Size,Generations,Mutation Rate,Best Distance,Execution Time (s)
pr1002.txt,1.0,ordered_crossover,swap_mutation,500,901,0.1,4798796.89,3604.12
