Dataset,Crossover Rate,Crossover,Mutation,Population Size,Generations,Mutation Rate,Best Distance,Execution Time (s)
berlin52.txt,0.5,ordered_crossover,swap_mutation,5000,999,0.1,8189.64,157.66
