Dataset,Crossover Rate,Crossover,Mutation,Population Size,Generations,Mutation Rate,Best Distance,Execution Time (s)
berlin52.txt,0.1,ordered_crossover,swap_mutation,5000,999,0.1,11742.97,102.92
