Dataset,Crossover Rate,Crossover,Mutation,Population Size,Generations,Mutation Rate,Tournament Size,Best Distance,Execution Time (s)
kroa100.txt,1.0,ordered_crossover,swap_mutation,100,4999,0.01,5,47588.27,58.05
